time series,wave[m],ship_speed_kn,surge[m],sway[m],heave[m],roll[deg],pitch[deg],yaw[deg]
1251.817,0.762563,8,0.284877,-0.009195,0.749914,0.501178,-2.036047,0.245116
1251.959,0.944009,8,0.2536,0.042075,0.786245,0.740279,-2.066813,0.301365
1252.132,1.177426,8,0.210308,0.104343,0.813517,1.020824,-2.068829,0.366667
1252.273,1.352824,8,0.171264,0.154254,0.821251,1.23823,-2.040422,0.416359
1252.431,1.504255,8,0.124085,0.20859,0.814026,1.467287,-1.975743,0.467303
1252.588,1.586872,8,0.07428,0.26024,0.790122,1.67739,-1.877046,0.511979
1252.745,1.597913,8,0.02231,0.308861,0.749795,1.868103,-1.744831,0.5497
1252.887,1.559359,8,-0.025888,0.34964,0.699668,2.02258,-1.597766,0.576968
1253.028,1.498672,8,-0.074229,0.386579,0.637769,2.158025,-1.427756,0.596855
1253.186,1.436706,8,-0.128182,0.423119,0.555207,2.28742,-1.211642,0.609835
1253.327,1.411245,8,-0.175421,0.450845,0.471053,2.381844,-0.998823,0.612558
1253.469,1.425762,8,-0.221442,0.473641,0.377815,2.455699,-0.768529,0.606524
1253.61,1.476264,8,-0.264947,0.49081,0.278455,2.506667,-0.527131,0.591726
1253.736,1.537495,8,-0.301463,0.501304,0.185422,2.532233,-0.303351,0.571184
1253.878,1.599563,8,-0.339389,0.50746,0.077549,2.537175,-0.04517,0.540061
1254.02,1.624621,8,-0.373345,0.507483,-0.031596,2.515603,0.215908,0.500973
1254.161,1.586943,8,-0.402617,0.50138,-0.139254,2.466964,0.474382,0.454887
1254.303,1.470971,8,-0.427161,0.489063,-0.245023,2.389963,0.730195,0.401832
1254.445,1.276232,8,-0.446361,0.470596,-0.346313,2.2847,0.977752,0.342821
1254.586,1.018336,8,-0.459827,0.446261,-0.440813,2.152521,1.211772,0.279055
1254.712,0.752031,8,-0.46695,0.419574,-0.518941,2.011667,1.408147,0.218315
1254.854,0.43528,8,-0.469278,0.384105,-0.598666,1.828176,1.612113,0.146334
1254.964,0.19202,8,-0.466881,0.352885,-0.653687,1.668821,1.755713,0.088535
1255.106,-0.106667,8,-0.458362,0.308088,-0.71527,1.442175,1.920433,0.012077
1255.247,-0.381796,8,-0.443922,0.259073,-0.765254,1.195428,2.059047,-0.064934
1255.389,-0.64234,8,-0.423506,0.205785,-0.803877,0.927137,2.171848,-0.142446
1255.499,-0.840083,8,-0.403784,0.162268,-0.825558,0.707173,2.239919,-0.201697
1255.625,-1.070537,8,-0.377197,0.110555,-0.841535,0.444021,2.296545,-0.267919
1255.767,-1.342487,8,-0.342429,0.050606,-0.848362,0.135822,2.332485,-0.339459
1255.893,-1.595169,8,-0.307645,-0.003398,-0.844794,-0.145138,2.339336,-0.399352
1256.035,-1.884191,8,-0.264455,-0.064401,-0.830431,-0.466496,2.318747,-0.461929
1256.145,-2.100109,8,-0.228423,-0.111262,-0.812198,-0.716166,2.2823,-0.506315
1256.271,-2.32376,8,-0.184769,-0.164014,-0.78421,-0.999884,2.218907,-0.552309
1256.413,-2.526251,8,-0.133041,-0.221673,-0.744301,-1.312747,2.120512,-0.597451
1256.554,-2.658855,8,-0.079638,-0.276394,-0.696745,-1.611722,1.995774,-0.634789
1256.696,-2.71656,8,-0.024463,-0.328301,-0.641756,-1.896557,1.844624,-0.664432
1256.838,-2.703799,8,0.031436,-0.376361,-0.580522,-2.160845,1.669964,-0.685721
1256.995,-2.627644,8,0.09327,-0.424286,-0.506591,-2.424436,1.45245,-0.699169
1257.121,-2.53881,8,0.142326,-0.458282,-0.443277,-2.611095,1.261737,-0.702098
1257.278,-2.416609,8,0.201995,-0.494487,-0.360406,-2.808973,1.007237,-0.695828
1257.42,-2.307178,8,0.253902,-0.520894,-0.282574,-2.951691,0.764007,-0.680729
1257.561,-2.198369,8,0.302883,-0.540818,-0.203515,-3.056656,0.51322,-0.657105
1257.703,-2.074328,8,0.349053,-0.55433,-0.123037,-3.12315,0.254209,-0.625027
1257.829,-1.933409,8,0.386929,-0.560738,-0.051667,-3.147803,0.021292,-0.590052
1257.971,-1.716571,8,0.425672,-0.561679,0.027869,-3.135843,-0.242045,-0.543914
1258.097,-1.456744,8,0.456195,-0.557019,0.096942,-3.089621,-0.474176,-0.497585
1258.223,-1.126562,8,0.482792,-0.547313,0.163979,-3.010133,-0.702684,-0.446741
1258.349,-0.72967,8,0.505211,-0.532714,0.228422,-2.898127,-0.925444,-0.391902
1258.49,-0.2241,8,0.525079,-0.510798,0.296833,-2.735787,-1.165285,-0.326409
1258.616,0.25718,8,0.537973,-0.486458,0.35415,-2.559553,-1.368866,-0.264721
1258.742,0.737215,8,0.546137,-0.457878,0.407439,-2.3561,-1.560213,-0.200533
1258.884,1.241744,8,0.549548,-0.42094,0.462207,-2.097203,-1.758846,-0.1258
1258.994,1.585516,8,0.547925,-0.38917,0.500499,-1.877373,-1.898834,-0.066614
1259.151,1.98344,8,0.539136,-0.339607,0.548499,-1.538441,-2.075501,0.019006
1259.309,2.265679,8,0.522664,-0.285516,0.588506,-1.1726,-2.223598,0.105419
1259.435,2.411748,8,0.504149,-0.240016,0.614223,-0.867061,-2.318978,0.173617
1259.576,2.506584,8,0.477941,-0.187335,0.636366,-0.514899,-2.400698,0.248241
1259.718,2.545882,8,0.445931,-0.13316,0.651567,-0.153909,-2.455404,0.320637
1259.844,2.545028,8,0.413065,-0.084771,0.659166,0.167662,-2.48019,0.381808
1259.97,2.515936,8,0.376284,-0.036611,0.661377,0.486585,-2.482289,0.439488
1260.112,2.449006,8,0.330528,0.016818,0.657674,0.83815,-2.457254,0.499676
1260.253,2.34127,8,0.28106,0.068438,0.647856,1.173921,-2.403708,0.553808
1260.379,2.204659,8,0.233898,0.112964,0.634244,1.458602,-2.331971,0.597016
1260.505,2.02775,8,0.184381,0.15567,0.616388,1.725266,-2.238224,0.635009
1260.631,1.813829,8,0.132953,0.196295,0.594605,1.970862,-2.123243,0.667482
1260.757,1.572762,8,0.08008,0.234602,0.5692,2.192721,-1.988051,0.694131
1260.883,1.320491,8,0.026241,0.270375,0.540476,2.388586,-1.833904,0.714654
1261.009,1.076797,8,-0.028071,0.303415,0.508726,2.556622,-1.662246,0.728756
1261.135,0.861785,8,-0.082358,0.333541,0.474246,2.695396,-1.474678,0.736167
1261.277,0.674096,8,-0.142881,0.363815,0.432491,2.815418,-1.246359,0.73623
1261.403,0.565602,8,-0.195447,0.387289,0.393218,2.888882,-1.030722,0.728777
1261.529,0.510501,8,-0.246428,0.407509,0.352192,2.930934,-0.80474,0.714223
1261.639,0.497621,8,-0.289261,0.422487,0.315204,2.941964,-0.600478,0.695769
1261.781,0.508803,8,-0.341719,0.438165,0.266215,2.921211,-0.329378,0.664224
1261.891,0.520287,8,-0.379785,0.447532,0.227573,2.878644,-0.115324,0.634035
1262.017,0.515755,8,-0.420235,0.455364,0.182847,2.802532,0.132217,0.593612
1262.159,0.46735,8,-0.461318,0.4606,0.13217,2.68364,0.411513,0.541072
1262.285,0.375958,8,-0.493383,0.462164,0.087215,2.550966,0.657018,0.48875
1262.426,0.221371,8,-0.523971,0.460574,0.037163,2.375258,0.926027,0.424452
1262.552,0.048544,8,-0.546283,0.456228,-0.007166,2.196866,1.158559,0.362411
1262.678,-0.138914,8,-0.563628,0.449155,-0.050983,2.001299,1.381095,0.296599
1262.82,-0.343212,8,-0.577017,0.437939,-0.099599,1.764017,1.616918,0.218642
1262.962,-0.51685,8,-0.583726,0.423315,-0.14723,1.512879,1.833787,0.137574
1263.088,-0.633379,8,-0.584024,0.407525,-0.188509,1.281667,2.008002,0.063889
1263.214,-0.712896,8,-0.579006,0.389151,-0.228701,1.045319,2.163224,-0.010583
1263.34,-0.761908,8,-0.568728,0.368281,-0.26763,0.806269,2.297917,-0.084949
1263.497,-0.798996,8,-0.548737,0.338957,-0.314094,0.508053,2.435092,-0.176044
1263.607,-0.822908,8,-0.530145,0.316345,-0.345117,0.300932,2.509945,-0.237929
1263.718,-0.85489,8,-0.507726,0.29191,-0.375004,0.095028,2.567098,-0.298057
1263.844,-0.907014,8,-0.47806,0.262323,-0.407052,-0.133216,2.609092,-0.362767
1263.985,-0.985853,8,-0.439924,0.227033,-0.440356,-0.379435,2.626787,-0.42984
1264.127,-1.078072,8,-0.396743,0.189326,-0.47095,-0.615056,2.613148,-0.490838
1264.269,-1.166102,8,-0.349347,0.149601,-0.498366,-0.835851,2.56814,-0.54456
1264.41,-1.230387,8,-0.298734,0.108325,-0.52221,-1.0383,2.493049,-0.590173
1264.536,-1.25626,8,-0.251043,0.070056,-0.540461,-1.203639,2.401197,-0.624091
1264.678,-1.244353,8,-0.195136,0.0256,-0.557308,-1.371158,2.271094,-0.654299
1264.788,-1.208208,8,-0.150685,-0.0096,-0.567454,-1.486678,2.152135,-0.671718
1264.899,-1.155387,8,-0.105186,-0.045582,-0.57495,-1.590375,2.017189,-0.683918
1265.025,-1.088157,8,-0.053182,-0.086695,-0.57992,-1.692304,1.847394,-0.691165
1265.151,-1.028431,8,-0.001267,-0.127727,-0.580912,-1.777488,1.661752,-0.691394
1265.292,-0.987064,8,0.056133,-0.17304,-0.577061,-1.853149,1.437661,-0.683437
1265.418,-0.981146,8,0.106297,-0.212523,-0.569006,-1.903433,1.225023,-0.6692
1265.56,-1.008631,8,0.16098,-0.25533,-0.554553,-1.940835,0.974007,-0.645503
1265.686,-1.053281,8,0.207398,-0.291368,-0.536876,-1.95725,0.743435,-0.618171
1265.812,-1.101276,8,0.251432,-0.325183,-0.514601,-1.958248,0.507616,-0.58547
1265.938,-1.135124,8,0.292728,-0.356426,-0.48773,-1.944265,0.268612,-0.548015
1266.079,-1.137014,8,0.335297,-0.387943,-0.452257,-1.911547,-0.000035,-0.501273
1266.221,-1.087281,8,0.373895,-0.415594,-0.410861,-1.861376,-0.268931,-0.449949
1266.347,-0.998271,8,0.404278,-0.43637,-0.369484,-1.803424,-0.503641,-0.401568
1266.473,-0.874717,8,0.430821,-0.453338,-0.323897,-1.733933,-0.732435,-0.351131
1266.615,-0.711479,8,0.45594,-0.467598,-0.267739,-1.643216,-0.980543,-0.292494
1266.741,-0.563809,8,0.473851,-0.475713,-0.21398,-1.553014,-1.189817,-0.239418
1266.867,-0.4292,8,0.487567,-0.479402,-0.156913,-1.454858,-1.386918,-0.185837
1266.993,-0.317247,8,0.497056,-0.478574,-0.097005,-1.349781,-1.57018,-0.132195
1267.134,-0.220762,8,0.502661,-0.472279,-0.02729,-1.22511,-1.757069,-0.072634
1267.26,-0.152686,8,0.50323,-0.461932,0.036676,-1.108235,-1.906484,-0.020304
1267.386,-0.087585,8,0.499678,-0.447284,0.101451,-0.986925,-2.038253,0.030743
1267.528,0.003241,8,0.490859,-0.425901,0.174431,-0.845716,-2.164595,0.086245
1267.654,0.116425,8,0.478904,-0.40291,0.238253,-0.717179,-2.256316,0.133318
1267.78,0.270469,8,0.463226,-0.376468,0.300322,-0.586372,-2.328316,0.178071
1267.906,0.466575,8,0.444005,-0.346908,0.359815,-0.454128,-2.380178,0.220323
1268.032,0.696651,8,0.421446,-0.314567,0.415936,-0.321364,-2.411585,0.259983
1268.142,0.912735,8,0.399193,-0.28432,0.461583,-0.205784,-2.422123,0.29247
1268.268,1.15867,8,0.370988,-0.247663,0.509403,-0.074623,-2.414791,0.327263
1268.41,1.406869,8,0.336027,-0.204168,0.556804,0.070559,-2.38181,0.363435
1268.552,1.597823,8,0.298068,-0.158819,0.596524,0.21191,-2.323023,0.396435
1268.693,1.713969,8,0.257798,-0.11245,0.627659,0.347674,-2.239826,0.426041
1268.819,1.753072,8,0.219965,-0.070308,0.648008,0.464696,-2.14537,0.449733
1268.93,1.742207,8,0.185435,-0.032957,0.659833,0.564249,-2.047181,0.46831
1269.056,1.689903,8,0.145144,0.009332,0.666144,0.673141,-1.919673,0.486594
1269.197,1.599436,8,0.099043,0.056033,0.664141,0.789724,-1.758145,0.503216
1269.323,1.506223,8,0.057285,0.096774,0.654296,0.889086,-1.598362,0.514346
1269.465,1.400564,8,0.010005,0.141088,0.634319,0.995373,-1.402579,0.522368
1269.591,1.310699,8,-0.031781,0.178626,0.609055,1.084298,-1.216499,0.525261
1269.732,1.211622,8,-0.077931,0.218283,0.572926,1.177266,-0.996435,0.523628
1269.858,1.117377,8,-0.118262,0.251362,0.5342,1.253932,-0.791,0.517754
1269.984,1.010266,8,-0.157392,0.282008,0.49002,1.32397,-0.579098,0.507711
1270.11,0.885729,8,-0.194997,0.310044,0.441042,1.386822,-0.362619,0.493542
1270.221,0.761933,8,-0.226611,0.332449,0.394471,1.435823,-0.169727,0.477693
1270.347,0.611373,8,-0.260505,0.355134,0.338365,1.483784,0.049787,0.455955
1270.473,0.461875,8,-0.292004,0.374736,0.279516,1.523179,0.267774,0.430326
1270.599,0.329142,8,-0.320839,0.39109,0.21867,1.553589,0.482009,0.400924
1270.74,0.219956,8,-0.349643,0.405339,0.149144,1.576429,0.714604,0.363737
1270.882,0.167793,8,-0.374652,0.415168,0.078644,1.586821,0.938381,0.322003
1271.039,0.1828,8,-0.397303,0.420574,0.001465,1.582612,1.170308,0.271357
1271.165,0.240487,8,-0.411487,0.420695,-0.058922,1.566522,1.342561,0.227772
1271.291,0.320139,8,-0.421981,0.41707,-0.117117,1.538425,1.500894,0.182073
1271.433,0.406592,8,-0.429283,0.408582,-0.1792,1.491657,1.661124,0.128693
1271.575,0.455014,8,-0.431729,0.395596,-0.236697,1.428311,1.800645,0.074094
1271.716,0.435929,8,-0.429352,0.378486,-0.288483,1.348772,1.917486,0.01945
1271.827,0.362439,8,-0.424147,0.362241,-0.325131,1.274615,1.99361,-0.023395
1271.968,0.193369,8,-0.413395,0.338323,-0.366077,1.16629,2.069507,-0.077074
1272.094,-0.019171,8,-0.399994,0.314072,-0.397136,1.056922,2.117191,-0.123928
1272.205,-0.23961,8,-0.38535,0.290645,-0.420086,0.951581,2.143229,-0.164058
1272.331,-0.506896,8,-0.365674,0.261919,-0.441115,0.822869,2.154582,-0.208053
1272.457,-0.76997,8,-0.342958,0.231164,-0.456867,0.685695,2.146688,-0.250132
1272.598,-1.035344,8,-0.31423,0.194678,-0.468398,0.523818,2.115444,-0.294612
1272.74,-1.254974,8,-0.282131,0.156136,-0.473757,0.353708,2.060825,-0.336215
1272.897,-1.436952,8,-0.243434,0.112001,-0.472782,0.159638,1.97474,-0.37791
1273.023,-1.542934,8,-0.210323,0.075881,-0.467106,0.001003,1.887358,-0.40765
1273.165,-1.632256,8,-0.17124,0.034928,-0.455905,-0.179047,1.77084,-0.436707
1273.275,-1.68788,8,-0.139961,0.003342,-0.444027,-0.318228,1.668471,-0.455675
1273.417,-1.749387,8,-0.098676,-0.036858,-0.42499,-0.495784,1.522131,-0.475265
1273.574,-1.804071,8,-0.052371,-0.080078,-0.399691,-0.686833,1.343719,-0.490191
1273.716,-1.83191,8,-0.010411,-0.11768,-0.37356,-0.85237,1.169319,-0.497451
1273.857,-1.823716,8,0.030853,-0.153339,-0.345097,-1.007605,0.985832,-0.498798
1273.999,-1.763599,8,0.071562,-0.187346,-0.314376,-1.15264,0.792628,-0.494366
1274.14,-1.642251,8,0.110722,-0.219043,-0.282244,-1.283614,0.594508,-0.484404
1274.313,-1.410275,8,0.156479,-0.25485,-0.241107,-1.42442,0.34611,-0.464936
1274.471,-1.137596,8,0.195539,-0.284292,-0.202295,-1.532306,0.117505,-0.440526
1274.597,-0.900511,8,0.224508,-0.305315,-0.17072,-1.603466,-0.063726,-0.416765
1274.738,-0.639463,8,0.254358,-0.326012,-0.134934,-1.666993,-0.263224,-0.38592
1274.864,-0.427892,8,0.278537,-0.34177,-0.102727,-1.7091,-0.436838,-0.354822
1275.006,-0.226852,8,0.302756,-0.356203,-0.066404,-1.739703,-0.625375,-0.316166
1275.147,-0.067957,8,0.323438,-0.366835,-0.030584,-1.752159,-0.803373,-0.27451
1275.289,0.061819,8,0.340711,-0.373655,0.004921,-1.746392,-0.971737,-0.2299
1275.431,0.180961,8,0.354283,-0.37647,0.039514,-1.722079,-1.127724,-0.183346
1275.541,0.280079,8,0.362185,-0.37587,0.065469,-1.690481,-1.239216,-0.14643
1275.651,0.394551,8,0.367772,-0.372846,0.090525,-1.647839,-1.341925,-0.109154
1275.762,0.530349,8,0.371042,-0.367353,0.114766,-1.593824,-1.436112,-0.071509
1275.872,0.684726,8,0.37193,-0.359523,0.137641,-1.529739,-1.519557,-0.034469
1275.983,0.854816,8,0.370457,-0.349253,0.159474,-1.454874,-1.593275,0.002377
1276.093,1.027291,8,0.366669,-0.336779,0.179803,-1.371132,-1.655487,0.038154
1276.219,1.21237,8,0.359527,-0.319764,0.201425,-1.264347,-1.712982,0.078009
1276.345,1.363556,8,0.349456,-0.299955,0.221221,-1.146956,-1.755345,0.116462
1276.487,1.47013,8,0.334711,-0.274482,0.241297,-1.003289,-1.784598,0.157888
1276.613,1.495312,8,0.318739,-0.249316,0.257103,-0.866913,-1.794062,0.192762
1276.754,1.444124,8,0.297818,-0.218639,0.272526,-0.705738,-1.786448,0.229449
1276.88,1.337118,8,0.276568,-0.189327,0.284271,-0.555212,-1.763761,0.259924
1277.037,1.149827,8,0.246994,-0.15087,0.296212,-0.36078,-1.715347,0.294515
1277.226,0.900004,8,0.207347,-0.102736,0.306665,-0.119686,-1.629162,0.330662
1277.399,0.699998,8,0.167785,-0.057968,0.312596,0.103988,-1.525642,0.358057
1277.54,0.578439,8,0.133682,-0.021631,0.314994,0.285439,-1.425384,0.376197
1277.682,0.495742,8,0.098049,0.014384,0.315344,0.464696,-1.311297,0.390649
1277.824,0.443334,8,0.061515,0.049494,0.313762,0.637816,-1.18531,0.40134
1277.965,0.406064,8,0.024745,0.083224,0.31041,0.801077,-1.049761,0.408349
1278.107,0.368647,8,-0.012378,0.115874,0.305335,0.95442,-0.904161,0.411881
1278.249,0.322706,8,-0.04919,0.147062,0.298604,1.094608,-0.75099,0.411935
1278.406,0.263035,8,-0.089052,0.179692,0.289234,1.232359,-0.574829,0.407923
1278.547,0.212087,8,-0.123689,0.207204,0.279047,1.339404,-0.412382,0.400569
1278.689,0.178502,8,-0.157084,0.233059,0.267019,1.430518,-0.246511,0.389418
1278.815,0.174615,8,-0.185188,0.254337,0.254803,1.497023,-0.098773,0.376247
1278.941,0.200343,8,-0.211621,0.273958,0.241091,1.549922,0.048336,0.359912
1279.083,0.26218,8,-0.239142,0.293992,0.223812,1.593242,0.212085,0.337684
1279.209,0.335459,8,-0.261337,0.309859,0.206853,1.61734,0.354514,0.314639
1279.319,0.400777,8,-0.278858,0.322209,0.190804,1.62752,0.475911,0.292086
1279.476,0.470555,8,-0.300661,0.337366,0.165917,1.624964,0.643213,0.256281
1279.618,0.48509,8,-0.316945,0.348523,0.141437,1.606038,0.787199,0.220661
1279.744,0.445791,8,-0.328537,0.356335,0.118173,1.576795,0.908023,0.186884
1279.87,0.355144,8,-0.337361,0.362102,0.093478,1.53669,1.021313,0.151438
1280.012,0.201179,8,-0.343925,0.366013,0.063955,1.479643,1.138718,0.109941
1280.138,0.036373,8,-0.346726,0.367027,0.03629,1.419624,1.232687,0.072139
1280.295,-0.173022,8,-0.346246,0.364793,-0.000029,1.334036,1.334891,0.024307
1280.421,-0.318849,8,-0.342714,0.35998,-0.030544,1.257768,1.403991,-0.014215
1280.547,-0.427519,8,-0.336443,0.352305,-0.062119,1.175551,1.460889,-0.052429
1280.673,-0.491413,8,-0.327513,0.341638,-0.094553,1.087925,1.505139,-0.089906
1280.799,-0.512226,8,-0.316026,0.327898,-0.127587,0.995243,1.536489,-0.126189
1280.925,-0.500122,8,-0.302104,0.31106,-0.160917,0.897705,1.554867,-0.160808
1281.051,-0.471003,8,-0.285885,0.291156,-0.194203,0.795418,1.560359,-0.193299
1281.192,-0.440017,8,-0.265206,0.265353,-0.230948,0.675429,1.551489,-0.226617
1281.334,-0.430815,8,-0.241915,0.235783,-0.266907,0.548883,1.52694,-0.256454
1281.476,-0.455094,8,-0.216419,0.202861,-0.301288,0.41698,1.487246,-0.282221
1281.633,-0.518724,8,-0.186007,0.162905,-0.336855,0.265615,1.42645,-0.305794
1281.775,-0.594448,8,-0.156814,0.123904,-0.366283,0.124569,1.35691,-0.322699
1281.901,-0.658679,8,-0.129826,0.087324,-0.389827,-0.00311,1.284284,-0.334333
1282.042,-0.708378,8,-0.098694,0.044562,-0.412907,-0.147941,1.191656,-0.343833
1282.153,-0.721613,8,-0.073682,0.009835,-0.428379,-0.262829,1.11095,-0.348877
1282.31,-0.6964,8,-0.037852,-0.040335,-0.445772,-0.425762,0.986293,-0.352624
1282.451,-0.636922,8,-0.005517,-0.085822,-0.456501,-0.571705,0.865183,-0.352833
1282.593,-0.559307,8,0.026899,-0.13134,-0.462247,-0.71748,0.735919,-0.350198
1282.735,-0.486146,8,0.05889,-0.175846,-0.462608,-0.861158,0.600781,-0.344827
1282.861,-0.441661,8,0.086699,-0.213904,-0.458237,-0.986038,0.477095,-0.337854
1282.987,-0.426225,8,0.113775,-0.25011,-0.449357,-1.107526,0.350846,-0.32889
1283.113,-0.441926,8,0.139936,-0.28402,-0.435946,-1.224544,0.222928,-0.318044
1283.27,-0.496119,8,0.170988,-0.322483,-0.412969,-1.362221,0.062484,-0.302114
1283.412,-0.55978,8,0.197344,-0.353177,-0.386375,-1.476933,-0.0824,-0.285657
1283.538,-0.609962,8,0.219163,-0.376863,-0.358367,-1.569239,-0.20978,-0.269646
1283.679,-0.642046,8,0.241638,-0.399173,-0.322402,-1.660221,-0.34989,-0.250377
1283.805,-0.640547,8,0.259832,-0.415207,-0.286428,-1.729141,-0.471902,-0.2321
1283.9,-0.619932,8,0.272289,-0.424792,-0.257106,-1.772674,-0.561288,-0.217715
1284.057,-0.556993,8,0.290357,-0.43581,-0.204932,-1.827547,-0.702854,-0.192846
1284.183,-0.493465,8,0.302473,-0.440237,-0.160144,-1.855306,-0.809813,-0.171888
1284.34,-0.420207,8,0.31446,-0.440202,-0.101414,-1.86853,-0.933288,-0.144464
1284.498,-0.373025,8,0.322913,-0.43396,-0.03994,-1.856901,-1.045106,-0.11533
1284.655,-0.35977,8,0.327626,-0.421709,0.022423,-1.819672,-1.142614,-0.084846
1284.828,-0.369695,8,0.328494,-0.40152,0.091217,-1.748207,-1.233331,-0.049618
1284.985,-0.370529,8,0.325333,-0.377531,0.152399,-1.655353,-1.299918,-0.016425
1285.127,-0.33484,8,0.319257,-0.351597,0.205681,-1.548551,-1.347007,0.014308
1285.253,-0.256105,8,0.311345,-0.325547,0.250635,-1.436109,-1.378257,0.04191
1285.363,-0.144561,8,0.302543,-0.300705,0.287669,-1.324957,-1.3974,0.066109
1285.489,0.03122,8,0.290352,-0.270099,0.327155,-1.183712,-1.409965,0.093793
1285.615,0.248183,8,0.275992,-0.237459,0.363149,-1.028904,-1.412489,0.121307
1285.741,0.487941,8,0.259567,-0.203041,0.39535,-0.862142,-1.404939,0.148533
1285.867,0.727274,8,0.241194,-0.167091,0.423531,-0.685224,-1.387318,0.175361
1285.993,0.942509,8,0.221005,-0.12985,0.447524,-0.500044,-1.359692,0.201668
1286.103,1.095134,8,0.202007,-0.096477,0.464956,-0.333128,-1.32751,0.224086
1286.214,1.206597,8,0.18165,-0.062173,0.47917,-0.161065,-1.287587,0.246041
1286.34,1.277678,8,0.157235,-0.022719,0.491158,0.037103,-1.233495,0.269925
1286.466,1.294244,8,0.131596,0.016982,0.498723,0.236638,-1.170481,0.292398
1286.592,1.268399,8,0.104911,0.056591,0.501881,0.435871,-1.099041,0.313095
1286.702,1.224124,8,0.080904,0.090816,0.501074,0.608276,-1.030201,0.329413
1286.844,1.156339,8,0.049153,0.134105,0.495212,0.82688,-0.933042,0.347646
1286.97,1.100894,8,0.020475,0.171301,0.485587,1.015335,-0.83959,0.360804
1287.096,1.058006,8,-0.008463,0.207011,0.471963,1.196802,-0.739897,0.370853
1287.237,1.025198,8,-0.040893,0.244846,0.452197,1.389406,-0.621603,0.378209
1287.348,1.005321,8,-0.066268,0.272824,0.433458,1.531698,-0.523972,0.381041
1287.458,0.983554,8,-0.09112,0.298808,0.412284,1.663338,-0.42375,0.381275
1287.584,0.947017,8,-0.119042,0.326265,0.385034,1.801284,-0.305293,0.378445
1287.757,0.863195,8,-0.156054,0.359603,0.342799,1.965826,-0.137669,0.369329
1287.883,0.774983,8,-0.181765,0.38045,0.308821,2.065949,-0.01315,0.35902
1288.025,0.655171,8,-0.209202,0.400196,0.267598,2.157525,0.128244,0.343831
1288.151,0.542726,8,-0.231967,0.414163,0.22869,2.219101,0.253461,0.327283
1288.277,0.438167,8,-0.253053,0.424578,0.187876,2.261577,0.377309,0.307939
1288.403,0.353208,8,-0.272286,0.431252,0.145469,2.284497,0.498712,0.2859
1288.56,0.284689,8,-0.293408,0.434105,0.09095,2.285118,0.645033,0.254871
1288.702,0.25656,8,-0.309567,0.431319,0.04066,2.258495,0.771245,0.223677
1288.828,0.247408,8,-0.321395,0.42454,-0.004194,2.212947,0.877359,0.193798
1288.969,0.235035,8,-0.331676,0.412212,-0.054017,2.137349,0.988573,0.158286
1289.095,0.203081,8,-0.338104,0.39708,-0.097662,2.047817,1.080431,0.125051
1289.221,0.136236,8,-0.341838,0.378242,-0.13998,1.937816,1.164452,0.09074
1289.363,0.009449,8,-0.342735,0.35284,-0.185525,1.790004,1.248866,0.051165
1289.504,-0.167945,8,-0.340097,0.32358,-0.227965,1.619431,1.320934,0.011281
1289.662,-0.406687,8,-0.332942,0.286484,-0.271654,1.402231,1.386555,-0.033726
1289.803,-0.624523,8,-0.322834,0.24998,-0.306785,1.187502,1.430595,-0.073894
1289.961,-0.833141,8,-0.307418,0.20582,-0.341469,0.926641,1.462694,-0.118613
1290.102,-0.958096,8,-0.290131,0.164022,-0.368013,0.67876,1.475352,-0.157978
1290.228,-1.008161,8,-0.271993,0.125199,-0.388088,0.447608,1.473677,-0.19245
1290.339,-1.003938,8,-0.25402,0.090175,-0.402859,0.238153,1.462049,-0.222028
1290.465,-0.953042,8,-0.231496,0.049865,-0.416279,-0.004293,1.437482,-0.254395
1290.591,-0.869651,8,-0.206888,0.009391,-0.426127,-0.249605,1.401132,-0.285104
1290.732,-0.763958,8,-0.177128,-0.035548,-0.432937,-0.524664,1.347019,-0.317
1290.874,-0.672619,8,-0.145093,-0.079842,-0.435386,-0.798879,1.278884,-0.345938
1291,-0.622252,8,-0.115215,-0.11788,-0.43397,-1.036826,1.207616,-0.368529
1291.141,-0.609442,8,-0.080498,-0.158595,-0.428561,-1.293558,1.116579,-0.389997
1291.299,-0.64613,8,-0.040452,-0.201426,-0.417977,-1.5645,1.00145,-0.408925
1291.44,-0.709373,8,-0.004139,-0.236817,-0.404773,-1.786978,0.888044,-0.421049
1291.598,-0.789968,8,0.03667,-0.273002,-0.386078,-2.009844,0.750351,-0.429184
1291.739,-0.851281,8,0.072742,-0.301988,-0.366159,-2.181485,0.619292,-0.43154
1291.881,-0.891903,8,0.108318,-0.327855,-0.343205,-2.325467,0.48088,-0.429217
1292.022,-0.910253,8,0.142508,-0.350067,-0.31769,-2.437633,0.33849,-0.42222
1292.148,-0.913696,8,0.1718,-0.366842,-0.292695,-2.510672,0.208287,-0.411986
1292.274,-0.912906,8,0.199644,-0.380578,-0.265716,-2.557353,0.076393,-0.397982
1292.4,-0.914893,8,0.225805,-0.391147,-0.236843,-2.577365,-0.056158,-0.380229
1292.526,-0.922866,8,0.250063,-0.398439,-0.206185,-2.570692,-0.188392,-0.358802
1292.652,-0.93416,8,0.272215,-0.40237,-0.173874,-2.537583,-0.319401,-0.33385
1292.778,-0.939772,8,0.292073,-0.402897,-0.140067,-2.478541,-0.44835,-0.305602
